1.672930000000000000e+06,1.672872428446390433e+06,1.672805727604945656e+06,1.672746608360005775e+06,1.672673911153772846e+06,1.672591317472291877e+06,1.672502067082814174e+06,1.672403266349418787e+06,1.672306969426183729e+06,1.672168190920195542e+06,1.672064790536433225e+06,1.671928586775057251e+06,1.671767095947608119e+06,1.671612481116527459e+06,1.671419517469825689e+06,1.671233904619531706e+06,1.670993935897321207e+06,1.670794544576920336e+06,1.670539900706999004e+06,1.670240433015875518e+06,1.669933740984368371e+06,1.669594952418961795e+06,1.669224530919841724e+06,1.668807370540006086e+06,1.668393339729437837e+06,1.667932149027000181e+06,1.663081265057231532e+06,1.654664081571475137e+06,1.638046909140601754e+06,1.605183098551192321e+06,1.536967311409937451e+06,1.401502822575002443e+06,1.193488059949124232e+06,9.759546056384238182e+05,7.417052000317885540e+05,5.320220191912682494e+05,3.716399733875876991e+05,2.544985600692598673e+05,1.426837861963576870e+05,8.842486925621029513e+04,6.817590070885863679e+04,5.492419179854850518e+04,4.573393924360900564e+04,3.921232052500200371e+04,3.412919766641610477e+04,2.581645284143474419e+04,2.202622359990792756e+04,2.074186058584816783e+04,1.980674234518301455e+04,1.907353375431176028e+04,1.851087688000939670e+04,1.806560167026247291e+04,1.693998609427263727e+04,1.633983926913572395e+04,1.616271869407706072e+04,1.603073739992230367e+04,1.593064808222183456e+04,1.584060974798466486e+04,1.576221599495753981e+04,1.553119654590102255e+04,1.540896033481331324e+04,1.537473629812158288e+04,1.534752066257968909e+04,1.532619844305059451e+04,1.530648666207375754e+04,1.528817867272588956e+04,1.523880494132221247e+04,1.521237976208593500e+04,1.520342989259647220e+04,1.519618994812114397e+04,1.519023117504623224e+04,1.518503876461247819e+04,1.518066015854311263e+04,1.517067217413954495e+04,1.516462965874362089e+04,1.516228249599911396e+04,1.516038413446961749e+04,1.515885151989551014e+04,1.515758273245429700e+04,1.515653749860382595e+04,1.515450224900207104e+04,1.515323859628310129e+04,1.515271884759657405e+04,1.515230923696372520e+04,1.515198701183434241e+04,1.515173128970212019e+04,1.515152703134064723e+04,1.515116644978075601e+04,1.515094227968773339e+04,1.515084657306742884e+04,1.515077258206728402e+04,1.515071521151899469e+04,1.515067057842532267e+04,1.515063589761267576e+04
1.330000000000000000e+02,1.480636041626099200e+02,1.675901566423338238e+02,1.755858547762418596e+02,1.916279055233958957e+02,2.124619479515785940e+02,2.343508422011286996e+02,2.582294244099970228e+02,2.740281228996747700e+02,3.236814509249574598e+02,3.292986387943765862e+02,3.597482846977230793e+02,4.039282688091417413e+02,4.325073543160426084e+02,4.863497397413569274e+02,5.189954225368069274e+02,5.933748809296616855e+02,6.129627698904630506e+02,6.696661577961690455e+02,7.518481582471997626e+02,8.206726377413713180e+02,8.988870915610690417e+02,9.847348699611051188e+02,1.090757833236746819e+03,1.165857608041308367e+03,1.255369184033808551e+03,5.151513005971276471e+03,1.117424658523891776e+04,2.284145662660865855e+04,4.579064137688609480e+04,9.442665996836566774e+04,1.885053344000273501e+05,3.201739835075165611e+05,4.247918512095629703e+05,5.155760099578991649e+05,5.608941398866918171e+05,5.519627279299125075e+05,5.089537334853286156e+05,4.723600342303689104e+05,3.950007890972066671e+05,3.090254803796654451e+05,2.395395333248922834e+05,1.847409884708558384e+05,1.420465836480955768e+05,1.093978032633000694e+05,8.801956525012938073e+04,6.821838975734729320e+04,5.148575984341945150e+04,3.882446456908444088e+04,2.929911761606688015e+04,2.212620997087117212e+04,1.673588497276146154e+04,1.335408806741152148e+04,1.037673689668887346e+04,7.816122619809630123e+03,5.886754399774767080e+03,4.433024915388860791e+03,3.351310028637637060e+03,2.545615422901607872e+03,2.083731233585096561e+03,1.643697498376732938e+03,1.243360117113423485e+03,9.418297633327287031e+02,7.138400804501202401e+02,5.440977907190713267e+02,4.181730786593258813e+02,3.518969044678187288e+02,2.825349673542059463e+02,2.163487450181474969e+02,1.660242775286828305e+02,1.277248970576132052e+02,9.879316565419026119e+01,7.678635315035118936e+01,6.540520827281220306e+01,5.349391492898404721e+01,4.152360941481440904e+01,3.229964946136583848e+01,2.516988066761839704e+01,1.967810273870457038e+01,1.543816523808308716e+01,1.315903817502537265e+01,1.080335683673946612e+01,8.424444389294817981e+00,6.573502350124033278e+00,5.131346061299253414e+00,4.009051319184078643e+00,3.136869970965670440e+00,2.626735982711194684e+00,2.132202083940805792e+00,1.656822753240420498e+00,1.287123758256606409e+00,9.998088258490086533e-01,7.766995514361781927e-01,6.034119397632474735e-01
1.080000000000000000e+02,1.182337707350531133e+02,1.299997077017135609e+02,1.422205114737480756e+02,1.562568403185047146e+02,1.712670144675463177e+02,1.874345321737395693e+02,2.061737967975355446e+02,2.250481195451837380e+02,2.469541713342417779e+02,2.706814190837754950e+02,2.955929759134952519e+02,3.244375404552040436e+02,3.536113787517928699e+02,3.870887781120201225e+02,4.241402488290417523e+02,4.632259263758875250e+02,5.046528891703854356e+02,5.517688198860111015e+02,6.041329051195838247e+02,6.613289103396576820e+02,7.241229757052057039e+02,7.922304668615806804e+02,8.665321951254551323e+02,9.466089398830628170e+02,1.035309642859871474e+03,1.632791953317570005e+03,3.347615342468517611e+03,6.894895636119160372e+03,1.394820779684470290e+04,2.779019478423871624e+04,5.752132339790465630e+04,1.104425710888680187e+05,1.818709054220273101e+05,2.620409920702726522e+05,3.401791624509071116e+05,4.028497886999521288e+05,4.417188824324139860e+05,4.609115613309873152e+05,4.603562518220946658e+05,4.378045770479251514e+05,4.005319660729318857e+05,3.563075215787084890e+05,3.103004011213515187e+05,2.657969235888684634e+05,2.254413389042004710e+05,1.898108035677390872e+05,1.582055065930727869e+05,1.306351318863238703e+05,1.070330315532570385e+05,8.711675075738942542e+04,7.050813984537843498e+04,5.688628241268972488e+04,4.584188388158885937e+04,3.681536737344726134e+04,2.944686561839314163e+04,2.347110294678542778e+04,1.865048308791868840e+04,1.477932730764688495e+04,1.170637752144633851e+04,9.283373713852015499e+03,7.351733956407068945e+03,5.808728796963359855e+03,4.580557307078804115e+03,3.605919006563668518e+03,2.834428247009584084e+03,2.230224096561961687e+03,1.758845468491054362e+03,1.386673023193375229e+03,1.091809546762908667e+03,8.587272390845323571e+02,6.748156087168569002e+02,5.299205845760208149e+02,4.167446166145670645e+02,3.287161232522206546e+02,2.594082809814794359e+02,2.045562713891315525e+02,1.612095469145454842e+02,1.269915193404200551e+02,1.000017747865235265e+02,7.888804840049482436e+01,6.241595481780800014e+01,4.941060994851407173e+01,3.908567467778301818e+01,3.089768695360283957e+01,2.441053349064192446e+01,1.927481030101403547e+01,1.523919140389372195e+01,1.207427123308861816e+01,9.567557679074033317e+00,7.573425209105868916e+00,5.989277940753684248e+00,4.732301662300999467e+00,3.736029813685915801e+00
0.000000000000000000e+00,6.917842803670375407e-01,1.306360806512878892e+00,1.867435589611655011e+00,2.391139732573860144e+00,2.893986323602589117e+00,3.387059430828311513e+00,3.884252485669540622e+00,4.394059525599041116e+00,4.917483015883841624e+00,5.478118702906251691e+00,6.067119965659765413e+00,6.696742908653797066e+00,7.374525425027541381e+00,8.099234830258870588e+00,8.892852441026455779e+00,9.747482123246365759e+00,1.067798096237790517e+01,1.168139844745786959e+01,1.277752922276645542e+01,1.398231481429767520e+01,1.530229992248687587e+01,1.674712013069340344e+01,1.832654082500601689e+01,2.004829969037650272e+01,2.192752884667852342e+01,2.506531715891351553e+01,3.457772540387718863e+01,5.779162517588559922e+01,1.077818790212219966e+02,2.096703168962265238e+02,4.188024297989156821e+02,8.388885021465107457e+02,1.559953090206201523e+03,2.598151073305147747e+03,3.909998153530085801e+03,5.382908265800762820e+03,6.858636632582025413e+03,8.193715082532868109e+03,9.310954400063155845e+03,1.011959486909866791e+04,1.057009794136733217e+04,1.067330181095697844e+04,1.047680252864222894e+04,1.004361378910203712e+04,9.440570519720007724e+03,8.732388404924620772e+03,7.967144746539447624e+03,7.181237292845274169e+03,6.403564955756016388e+03,5.655853253673967629e+03,4.953223482741488624e+03,4.305325839682547667e+03,3.717963339647900284e+03,3.192375737410294278e+03,2.726730573650169390e+03,2.317813741820943051e+03,1.961520879822605593e+03,1.653260790282057769e+03,1.388287712450228582e+03,1.162013844706225427e+03,9.697959312055434111e+02,8.071779081430461247e+02,6.701143174283960207e+02,5.549928586747357713e+02,4.586175130208654878e+02,3.781933707651700161e+02,3.113097387743152922e+02,2.558379722461201879e+02,2.099272409298142463e+02,1.720029517029996100e+02,1.407337969108913853e+02,1.149975646882517424e+02,9.385257235201085280e+01,7.651428674443539535e+01,6.232109085641533142e+01,5.071417229462883114e+01,4.123322053750892735e+01,3.349686349077472869e+01,2.719041089853032034e+01,2.205488678644190159e+01,1.787797234567373295e+01,1.448397346061768332e+01,1.172792340406781442e+01,9.491223360820370658e+00,7.677066901530889886e+00,6.206478874749761232e+00,5.015225185811782893e+00,4.050895287920150523e+00,3.270729337383919244e+00,2.639757649600643852e+00,2.129684658832673883e+00,1.717502056821949674e+00,1.384552923526095602e+00
0.000000000000000000e+00,7.750198616715499311e-02,2.789271891907604828e-01,5.683123460046886066e-01,9.200175423268318609e-01,1.316888723300964292e+00,1.747583930288849396e+00,2.205290071689020248e+00,2.687293447782603817e+00,3.191649115902190470e+00,3.720033714365879263e+00,4.274994468591724939e+00,4.858877653750097281e+00,5.476447584705016247e+00,6.131132894193501492e+00,6.828800248529344863e+00,7.575682840625789005e+00,8.377441487740835413e+00,9.239333067834117230e+00,1.016849645917545253e+01,1.117434725174969223e+01,1.226667818708833479e+01,1.345549001391285060e+01,1.475097104163557482e+01,1.616311405188200112e+01,1.770258221598505344e+01,1.944342652684430561e+01,2.212725948233213202e+01,2.768511093709316029e+01,3.979501769273553435e+01,6.543615295750041128e+01,1.183352145166061433e+02,2.272746779241246600e+02,4.377442507709741903e+02,7.983053457829539639e+02,1.345563487345409840e+03,2.092718248306211535e+03,3.020845290113902593e+03,4.080928221214047426e+03,5.210555069989514777e+03,6.340832733603663655e+03,7.399573365260505852e+03,8.323956743769018431e+03,9.069316286122206293e+03,9.611143505236337660e+03,9.943240400669776136e+03,1.007474461860702468e+04,1.002513609788611575e+04,9.819165357905434576e+03,9.483997879839289453e+03,9.047235038296219500e+03,8.535363640421877790e+03,7.972664646984895626e+03,7.380654219047107290e+03,6.777690481987585372e+03,6.178705799756437955e+03,5.595374098355113347e+03,5.036473739328266674e+03,4.508266089145120532e+03,4.014881803010960539e+03,3.558715345662533309e+03,3.140749287079852820e+03,2.760817176655677486e+03,2.417879769177617618e+03,2.110274446279060612e+03,1.835918114072216440e+03,1.592469305795148330e+03,1.377459796357677988e+03,1.188387511053828803e+03,1.022780741541975544e+03,8.782520693403884025e+02,7.525384685156383284e+02,6.435266953645672174e+02,5.492672809142870847e+02,4.679808523753083023e+02,3.980607852708687346e+02,3.380502813078466033e+02,2.866596229899524815e+02,2.427395049965387557e+02,2.052748685503015054e+02,1.733735305061525764e+02,1.462548079886389587e+02,1.232381922090743984e+02,1.037322727762926320e+02,8.722468985066109326e+01,7.327295736887455746e+01,6.149600666103420821e+01,5.156715155357087355e+01,4.320510721428146894e+01,3.617011317426420192e+01,3.025715541345412163e+01,2.529239232608671273e+01,2.112754895774620678e+01,1.763675123919426468e+01
0.000000000000000000e+00,3.310288453429616217e-04,2.444421958025333116e-03,7.647186065550234772e-03,1.686658773111443174e-02,3.076482428457491536e-02,4.982904974384706753e-02,7.443350983873359139e-02,1.048952390440801297e-01,1.415045890091285175e-01,1.845445627012781420e-01,2.343337018229955937e-01,2.912151801515724947e-01,3.555781513774994296e-01,4.278650617166922521e-01,5.085704603010067215e-01,5.982726291845622546e-01,6.976169859793951433e-01,8.073225142518527520e-01,9.281796900731098532e-01,1.061083436612981767e+00,1.207050969275552221e+00,1.367222068032025062e+00,1.542875128681167052e+00,1.735376342139865580e+00,1.946272509618022450e+00,2.177351135279492755e+00,2.434644316247271956e+00,2.740573884734545107e+00,3.151473578472718362e+00,3.787840639134810949e+00,4.893430028477315119e+00,6.967587906253283947e+00,1.097942866062959943e+01,1.850319118351070458e+01,3.165549207310385782e+01,5.287545626652606501e+01,8.457105966723111123e+01,1.287174935244422329e+02,1.865752081898729386e+02,2.585899147452278726e+02,3.443170598377533338e+02,4.424579122065806587e+02,5.510388619944914126e+02,6.676557286569511689e+02,7.897159353686422492e+02,9.146487438779410013e+02,1.040068193867308310e+03,1.163867771316717608e+03,1.284266685632612280e+03,1.399827326676814209e+03,1.509450446354250516e+03,1.612354026697538984e+03,1.708041742370527118e+03,1.796263202892609570e+03,1.876984516231631005e+03,1.950328195530219091e+03,2.016546824236869270e+03,2.075986295241549215e+03,2.129056848890349102e+03,2.176208992756774478e+03,2.217913997359270525e+03,2.254647922895608190e+03,2.286879052365366533e+03,2.315058591067601355e+03,2.339614213653670049e+03,2.360945877085272514e+03,2.379423455713400017e+03,2.395385772186990835e+03,2.409140591727604260e+03,2.420965357651687100e+03,2.431108504316349354e+03,2.439791173566707585e+03,2.447209182528397378e+03,2.453535113620452648e+03,2.458920110240563190e+03,2.463497268363685635e+03,2.467381546312003138e+03,2.470673059588272281e+03,2.473458447660146248e+03,2.475812477698121256e+03,2.477799507149356941e+03,2.479474798023433323e+03,2.480885699049055347e+03,2.482072691882288382e+03,2.483070317089375749e+03,2.483907992242590808e+03,2.484610682123112838e+03,2.485199677173345663e+03,2.485692968525934702e+03,2.486105810958463735e+03,2.486451040435923915e+03,2.486739524479996817e+03,2.486980425950477638e+03
1.000000000000000000e+00,1.389792945860729212e+01,2.368809222282770222e+01,3.157262372945834983e+01,3.829894505165430729e+01,4.442581810331785164e+01,5.028630849190542307e+01,5.620072814200242561e+01,6.232469808499097752e+01,6.866144811512501178e+01,7.564156635088032488e+01,8.302543514622522025e+01,9.102678429738294597e+01,9.973389895431621710e+01,1.090832790203764660e+02,1.194617258371518460e+02,1.306388581124436712e+02,1.428710650078408833e+02,1.560540719825038423e+02,1.705291908285426814e+02,1.865296341932827318e+02,2.040967052471377201e+02,2.233393379660085429e+02,2.443717139684679012e+02,2.672708009970558578e+02,2.922616064360100836e+02,3.412084133210672121e+02,5.097830269340313407e+02,9.239417053393225387e+02,1.807470363683840333e+03,3.592952084335909149e+03,7.254636865823008520e+03,1.457567891534253431e+04,2.686279939710029430e+04,4.391651694051973027e+04,6.452736875811887148e+04,8.639949070854081947e+04,1.067068670657476177e+05,1.232608228943240392e+05,1.353025865856666642e+05,1.417623859243982006e+05,1.423775089169670537e+05,1.379313453496027796e+05,1.296814329040651210e+05,1.189380559445122199e+05,1.068885043493077537e+05,9.453775485327799106e+04,8.248648844699996698e+04,7.110060690186421562e+04,6.062306861868434498e+04,5.119189490410003782e+04,4.285838353110099706e+04,3.561224481940790429e+04,2.941150576397570330e+04,2.416405789322520286e+04,1.975615005520595514e+04,1.607886374809234803e+04,1.303072982178029451e+04,1.051923072159646472e+04,8.462201723871829017e+03,6.789560532545719070e+03,5.435722446212695104e+03,4.342601217035236004e+03,3.462021635730733578e+03,2.754382040450134809e+03,2.187136096060738055e+03,1.733767635350182218e+03,1.372988347866356889e+03,1.086536889584266419e+03,8.592109037822459641e+02,6.788937633356611059e+02,5.359694154828930550e+02,4.227865269305728475e+02,3.332784535446975838e+02,2.626929005061548992e+02,2.071009238623602755e+02,1.632856490645344252e+02,1.287367234302266468e+02,1.014869824591838352e+02,7.999297689147795154e+01,6.304727327788780400e+01,4.971245834168662725e+01,3.922331023105731873e+01,3.096228655318401124e+01,2.444819534688556928e+01,1.930722426875529862e+01,1.524759999760328810e+01,1.204224379050595495e+01,9.514362792778490174e+00,7.520953552062123570e+00,5.946924694058250971e+00,4.702783760772032196e+00,3.718668923215111111e+00,2.939905194607854710e+00
0.000000000000000000e+00,1.260323176269677958e+01,2.213732630035497451e+01,2.978438522283210332e+01,3.628078611451329749e+01,4.217484105591171328e+01,4.779442076453768351e+01,5.345157688503951476e+01,5.929915093467093357e+01,6.534330971106423647e+01,7.199601149707504533e+01,7.903048408573798156e+01,8.665108412539196081e+01,9.494244308851581593e+01,1.038444938859862248e+02,1.137257252066409023e+02,1.243669813774941133e+02,1.360124551879748935e+02,1.485629499922506227e+02,1.623434425554426355e+02,1.775759829212990439e+02,1.942999125408988164e+02,2.126189502944265826e+02,2.326418061280194252e+02,2.544417593228663748e+02,2.782330208266331510e+02,3.248303906929789946e+02,4.853134292549387396e+02,8.795924953175110659e+02,1.720711780843972974e+03,3.420490380739065131e+03,6.906414293924045523e+03,1.387604632586383195e+04,2.557338502502277697e+04,4.180852412670452759e+04,6.143005505728734715e+04,8.225231515423950623e+04,1.015849374463997083e+05,1.173443033952698752e+05,1.288080624294711888e+05,1.349577913999720477e+05,1.355433884889162437e+05,1.313106407727978076e+05,1.234567241246543417e+05,1.132290292591654434e+05,1.017578561405341898e+05,8.999994262031614198e+04,7.852713700154089020e+04,6.768777777057269122e+04,5.771316132498611842e+04,4.873468394870232441e+04,4.080118112160755118e+04,3.390285706807588576e+04,2.799975348730457335e+04,2.300418311435017677e+04,1.880785485255591630e+04,1.530707828818381859e+04,1.240525479033477677e+04,1.001430764695979633e+04,8.056016041125954871e+03,6.463661626983507631e+03,5.174807768794474214e+03,4.134156358617536171e+03,3.295844597215652811e+03,2.622171702508526323e+03,2.082153563449820922e+03,1.650546788853372163e+03,1.307084907168771679e+03,1.034383118884221631e+03,8.179687804006989609e+02,6.463068626955499667e+02,5.102428835397146258e+02,4.024927736379054863e+02,3.172810877745523612e+02,2.500836412818599683e+02,1.971600795169673574e+02,1.554479379094370302e+02,1.225573607055758032e+02,9.661560730114297257e+01,7.615331400068704681e+01,6.002100416054922505e+01,4.732626034128571035e+01,3.734059133996655788e+01,2.947609679863116483e+01,2.327468197023505780e+01,1.838047750385501189e+01,1.451571519771829699e+01,1.146421608856164021e+01,9.057673378725104030e+00,7.159947781563118951e+00,5.661472308743440429e+00,4.477050140254970501e+00,3.540172814900781617e+00,2.798789745266675233e+00
5.828879000000000000e+06,5.828332560085113160e+06,5.827741205588582903e+06,5.827059556365481578e+06,5.826315293076323345e+06,5.825540038740229793e+06,5.824659616468094289e+06,5.823703548207459971e+06,5.822622007211544551e+06,5.821492350723990239e+06,5.820113441710050218e+06,5.818620461144778877e+06,5.817092622428424656e+06,5.815311164670499042e+06,5.813419638527882285e+06,5.811281284208894707e+06,5.808983220317213796e+06,5.806265943574831821e+06,5.803326145227666013e+06,5.800274417158634402e+06,5.796803914578778669e+06,5.793001757012431510e+06,5.788824378154414706e+06,5.784246834221269004e+06,5.779034582649287768e+06,5.773439404528183863e+06,5.745389677369742654e+06,5.697262936512676999e+06,5.603734288840866648e+06,5.420162639798122458e+06,5.077990555279833265e+06,4.518578466173288412e+06,3.668071588591073640e+06,2.553001788021657150e+06,1.528651375337627484e+06,8.039429116811915301e+05,3.876079482809226611e+05,1.809696777077560837e+05,8.898200395690987352e+04,4.586330075962911360e+04,2.387563588205566703e+04,1.332941471872150396e+04,8.022870827829893642e+03,5.193376146331289419e+03,3.601653325471133940e+03,2.700138886180436202e+03,2.122780470547552795e+03,1.721523632256137034e+03,1.451040354741194506e+03,1.263826143367714167e+03,1.131003483736148382e+03,1.034880640766080660e+03,9.676575303025884978e+02,9.180745267449834728e+02,8.782484339109582834e+02,8.480485526936881797e+02,8.250434766025650788e+02,8.076044874967694795e+02,7.943078619300015362e+02,7.847265499667602171e+02,7.774121558281594844e+02,7.714102017772723912e+02,7.668156076675567192e+02,7.632983504340612626e+02,7.606318573757966988e+02,7.586136995720254390e+02,7.571951012170161448e+02,7.561096147664933369e+02,7.552239898432962946e+02,7.545559805254646335e+02,7.540530540390892611e+02,7.536764432725660754e+02,7.533954879569122340e+02,7.532049421802444158e+02,7.530619697115322424e+02,7.529450696779729242e+02,7.528581634635361297e+02,7.527936479384718496e+02,7.527458534447840748e+02,7.527105111379279379e+02,7.526880020931914714e+02,7.526708815352872080e+02,7.526563832081644705e+02,7.526455975809426491e+02,7.526375617717397972e+02,7.526315597051950590e+02,7.526270781017037734e+02,7.526243611501387250e+02,7.526222090346115010e+02,7.526202976450765618e+02,7.526188535901333125e+02,7.526177622639390847e+02,7.526169347156501317e+02,7.526163060152048274e+02
1.235999999999999773e+03,1.386012616175210042e+03,1.533715347213469158e+03,1.718094381601678606e+03,1.917035639671646777e+03,2.088190199760535506e+03,2.303143901151653608e+03,2.528186863864414590e+03,2.802882762484272007e+03,3.044086455182556165e+03,3.435238926149700546e+03,3.834904237366302368e+03,4.158310378240526916e+03,4.610987829850610069e+03,5.040580482643201321e+03,5.574324200646087775e+03,6.098618295060089622e+03,6.838304971777478386e+03,7.610666528600620950e+03,8.268484303321325569e+03,9.105929689770180630e+03,1.001557208943869955e+04,1.100730363925359779e+04,1.208079382078896197e+04,1.341742984755731413e+04,1.475402483011250115e+04,3.534181915533690335e+04,6.829482220495522779e+04,1.324951401799673040e+05,2.587758939509344636e+05,4.901434492144288961e+05,8.501657060125722783e+05,1.368098811329272576e+06,1.974137078139883932e+06,2.336941816575730219e+06,2.343702501335913781e+06,2.084241674145249650e+06,1.714167459303222597e+06,1.343635842737799976e+06,1.028898604808859760e+06,7.785393106979128206e+05,5.839492835135146743e+05,4.357958371760310256e+05,3.242722415354813566e+05,2.408521402365784452e+05,1.786535971100356255e+05,1.324427434681621962e+05,9.816170501862248057e+04,7.273111533785182110e+04,5.387759262984420639e+04,3.990631370945176604e+04,2.955602568226404401e+04,2.188664084806840765e+04,1.620740983423229045e+04,1.200496172498938722e+04,8.892444469969013880e+03,6.587465166391187267e+03,4.880289743593433741e+03,3.615837862464966747e+03,2.678740310869659424e+03,1.984718284767672230e+03,1.471008946588354775e+03,1.090388225346894842e+03,8.083491212994561010e+02,5.993125720351749806e+02,4.443635328585808111e+02,3.294064924083309052e+02,2.442213546959750374e+02,1.811346915787188436e+02,1.343539153417113425e+02,9.966143327901735915e+01,7.393013952038411674e+01,5.484337531604018778e+01,4.066832839194670157e+01,3.015898873259804702e+01,2.237560233374588847e+01,1.660050769915348567e+01,1.231598520999418689e+01,9.137220304496265655e+00,6.778769071266676605e+00,5.025837832295057872e+00,3.726605363113797864e+00,2.764795559628784094e+00,2.051248757954433621e+00,1.521886654499687852e+00,1.129169757142767683e+00,8.378149437009155820e-01,6.211339442603316385e-01,4.606134814607167893e-01,3.418474641864318042e-01,2.537175077933666034e-01,1.883248028630915005e-01,1.398013246186813607e-01,1.037924560409933944e-01
