origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
09002,256156,9641,1475,48174,2656,10111,1250,0,6859,760,3065,655,9056,35900,71103,8846,826,203,12864,2720,2440,861,1077,908,17475,1212,559,1808,366,24291,6026,5397,64,1921,2858,74,655,1139,673,717,260,34492,2735,9656,342,5189,1341
09003,8933,548274,7375,22401,15553,144530,70868,5700,54709,19709,131780,41861,80772,67730,29336,18565,0,213,2045,1517,717,3308,2799,7442,20094,431,415,3753,1394,10153,18286,944,162,3259,2554,609,68,374,97,948,343,6693,773,1699,856,1578,2356
09004,1449,6857,147187,3168,1382,4649,3222,157,38313,303,4532,1402,8538,10933,26751,2111,0,114,1065,584,442,248,292,563,2890,0,795,729,591,30040,1850,251,0,531,348,48,74,0,0,0,104,1941,430,56,0,665,549
09005,47059,22409,3148,1102167,7677,22120,2170,249,8153,2338,7897,2587,28391,129710,46577,56729,2668,350,5680,4606,2896,1216,1386,4773,93679,474,577,4038,4099,13626,50598,2926,204,1757,8694,76,219,3103,1106,1711,598,63540,1773,5511,781,6844,2463
09006,2520,16564,1252,7368,269854,115495,1729,522,5255,4493,7339,4948,31214,45368,10552,21563,135,0,213,254,198,2677,3859,6908,6388,206,392,5504,242,1629,24181,167,0,4066,1122,715,0,509,0,240,0,1431,227,873,178,644,2758
09007,9732,142445,4658,23556,115752,1779367,9613,5001,15371,61682,57357,21605,94731,143271,39939,42508,360,136,813,703,341,9516,7802,16711,7811,0,337,18707,140,5975,70019,176,686,25376,2733,1889,0,767,0,2816,97,2904,256,1520,0,1783,11465
09008,1250,71705,3291,2060,1728,9684,284136,412,32461,1256,54292,4621,24913,20735,12428,2283,97,0,113,216,327,271,79,121,1216,0,90,931,0,2545,1803,144,0,579,331,249,0,0,0,325,0,982,68,137,93,554,531
09009,0,5497,157,249,434,4942,412,161634,74,10317,5438,13118,2801,4668,1179,861,0,0,130,0,0,469,72,0,0,0,0,227,0,199,121,0,0,0,0,951,0,0,0,73,0,78,0,0,0,0,773
09010,6625,54069,38788,7960,4747,15475,30834,74,523069,1631,16307,2834,64575,50849,62953,6602,281,0,1358,470,665,927,773,2387,5121,431,1035,1287,410,10610,5416,274,90,1000,1258,390,92,0,0,106,471,2540,80,572,76,1737,1235
09011,666,20640,548,2303,5224,62085,1588,10184,1550,379810,10220,22186,9348,12801,4818,2322,0,0,0,44,74,3532,1068,262,417,0,0,972,0,691,2448,0,236,1303,125,1326,0,0,0,191,0,457,0,0,135,0,4118
09012,2976,129201,3710,7190,6862,55248,54055,6014,16265,9338,501742,77017,35592,43261,18037,6778,426,0,437,426,331,816,814,3076,5084,210,0,1313,0,4627,7262,549,0,1747,348,240,0,320,0,516,111,2051,328,584,0,943,1318
09013,499,43230,1473,2467,4906,21665,4803,13309,2508,23084,77677,462181,14058,22188,6069,3214,0,0,629,0,232,1396,300,1129,1600,0,240,1123,124,1297,2434,195,0,584,180,0,0,0,0,326,0,690,232,224,0,299,559
09014,9501,82379,7977,27643,30045,92358,24632,2155,66536,8979,35679,12942,330166,102549,43632,23954,277,0,3243,2406,2201,2017,3891,6402,17834,71,758,7318,746,9787,17094,460,166,3703,3466,920,0,346,139,454,200,7446,1244,3098,105,1890,4638
09015,33931,66966,10387,130188,45621,142079,19866,4176,52182,11908,42333,22273,101480,685723,102784,114870,1267,141,12041,7318,4783,8198,8262,31360,83397,2475,1505,20453,2003,28359,75577,3596,635,11546,13012,854,648,2200,635,4078,1294,26124,3449,9300,1228,8502,10115
09016,69611,30329,26733,45925,10614,38365,12417,1146,61148,4566,18254,6071,43537,101687,422801,21272,1094,41,15621,3734,3072,3637,2675,8955,30349,696,7168,4556,2803,72360,23495,6169,64,2898,7020,568,390,997,842,527,185,22319,1911,7966,518,8961,4193
09017,8485,16206,2172,56929,21462,41617,2759,759,6257,2297,6950,2398,22429,114725,20367,387463,1084,62,1251,1958,746,3910,4221,14639,31589,148,275,7375,60,5003,57611,514,524,6397,2596,1109,44,0,0,2217,536,3670,294,1296,266,369,5236
13069,736,0,0,2557,135,365,97,0,281,0,426,0,492,1267,1094,1141,159591,3414,220,452,105,0,0,111,5033,573,0,0,0,318,399,164,0,0,10417,0,0,2692,57,206,57,688,0,0,1025,0,0
15010,248,213,114,488,0,136,0,0,0,0,0,0,0,349,41,62,3414,138793,105,0,130,0,0,189,216,510,236,0,0,106,0,0,0,0,1067,0,41,0,0,0,0,189,64,102,5428,318,0
15013,13011,2446,1065,5624,213,923,0,130,1480,0,559,629,3195,12237,16197,1212,220,105,444612,1223,4306,0,170,172,1156,508,594,181,347,41556,1208,39283,0,91,171,160,0,154,1010,33,92,60239,1030,4404,0,19400,0
15020,2836,1823,584,5414,254,831,216,0,705,44,630,0,2975,7032,4957,1867,452,0,1142,245924,4729,136,0,0,28444,93,215,95,17561,6603,505,82,37,0,2382,0,92,57,129,796,829,8169,19647,21143,495,3668,85
15024,2641,717,442,2529,90,496,206,0,665,0,152,232,2201,4845,3178,795,105,441,3679,4474,156689,0,0,410,3332,3651,0,0,1474,4776,710,1480,0,0,352,0,6536,118,10461,68,134,7709,12579,32343,2436,30717,244
15025,1021,3619,286,1216,3180,10537,335,469,1432,3535,1113,1400,2040,8998,3781,4013,0,0,0,136,0,348496,583,487,559,113,0,24622,0,1394,4064,0,5242,1683,116,24266,0,0,0,248,0,528,0,88,0,125,13948
