origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
15031,1291,2998,195,1906,3714,7733,460,0,783,200,770,553,2249,18948,2687,7813,219,0,126,314,391,403,19274,152160,1547,0,55,1221,0,876,43070,0,0,9636,226,237,0,28,92,3154,145,297,0,100,90,0,1685
15033,4042,6512,757,35066,4188,7548,1464,89,1672,348,2008,850,9571,32902,10546,10792,3159,61,1279,7944,975,264,585,1526,777573,451,788,814,3330,3736,10421,290,157,307,18217,20,87,6618,400,5640,5314,14108,3685,5903,1437,1305,182
15035,452,63,0,361,0,199,0,0,0,0,0,0,0,994,154,227,0,291,858,0,1438,177,0,0,634,36477,0,0,0,399,191,0,0,0,258,0,1031,0,164,24,0,1035,58,902,2639,1747,0
15037,267,161,438,305,175,178,80,0,538,0,75,0,224,1276,4500,0,0,0,242,0,0,0,0,56,835,87,10892,59,0,12968,113,322,0,138,65,0,0,0,0,42,0,171,0,38,0,260,175
15039,744,1858,394,1985,3314,5950,498,0,627,614,724,352,2924,9000,2827,6513,0,0,261,89,0,13170,1106,1194,865,0,79,187568,0,557,5207,0,591,9511,264,1338,0,0,0,684,0,148,97,75,0,42,4922
15044,633,404,269,2021,78,414,193,0,241,0,57,73,350,1028,925,0,66,0,157,6245,775,0,0,0,3924,0,0,0,80103,753,0,64,0,0,188,0,0,0,172,184,51,1434,2681,10279,169,495,0
15057,9894,3625,11496,3607,344,2312,1478,0,6220,137,2955,302,4249,17656,17561,1747,128,52,11982,2154,1043,610,205,1224,4650,478,12408,792,747,300589,672,5510,0,707,409,105,299,108,621,97,22,17236,766,3341,330,4599,381
15058,1844,4841,713,14609,13898,17865,449,0,1653,1167,2311,1678,8451,39390,11313,31837,285,0,524,460,299,1952,4150,35576,16870,353,69,3758,0,1511,341790,0,48,11572,762,165,56,261,14,2455,657,893,35,598,0,242,2576
15060,1704,254,200,1503,0,122,0,0,487,0,252,363,332,2145,3450,414,557,0,19258,0,435,0,0,0,533,0,45,49,0,8434,0,115650,0,0,0,0,0,0,1976,0,0,9367,41,447,39,6284,0
15068,0,58,0,0,0,191,0,0,0,58,0,0,210,336,0,287,0,0,0,0,0,1574,0,0,0,0,0,344,0,0,249,0,23415,0,0,970,0,0,0,0,0,0,0,0,0,0,315
15070,815,989,122,1140,1585,9991,154,0,87,431,2451,133,2927,4417,2035,4199,72,0,0,0,0,1046,3413,5783,440,0,0,4772,0,1341,12092,0,0,103093,64,359,0,0,84,934,0,440,0,170,0,247,2442
15081,960,545,0,5618,885,1054,0,0,304,0,84,0,1851,4420,2995,1321,3235,629,0,869,329,0,0,261,24206,113,109,66,227,291,944,0,0,78,102311,0,0,3923,45,285,493,869,162,990,4547,694,182
15083,36,337,0,153,201,245,0,225,136,290,88,0,303,1157,135,554,0,0,0,57,0,6554,0,282,32,0,0,1485,0,94,123,0,518,320,0,22521,0,0,0,12,0,0,0,0,0,0,446
15091,247,32,0,134,0,0,55,0,0,0,112,0,0,680,97,66,0,0,25,0,2648,0,0,0,75,1429,0,0,0,180,0,0,0,0,0,0,20609,0,1268,138,0,237,49,774,620,533,0
15092,225,324,49,1680,113,358,0,0,0,0,0,0,64,403,84,0,1910,0,0,0,69,0,0,22,6864,0,0,0,0,34,223,0,43,0,3823,0,0,70266,0,3599,1673,70,171,153,0,703,0
15095,397,151,0,90,0,47,0,0,62,0,448,0,0,790,145,0,0,0,387,20,3630,0,47,700,598,301,0,0,54,310,0,1996,0,0,12,0,929,0,48936,0,0,1000,712,1027,228,5428,0
15099,39,303,35,958,389,1912,518,45,0,445,437,43,298,2185,401,518,158,0,340,231,89,303,7844,2867,4399,18,26,598,144,44,2217,22,0,1009,460,8,312,5320,0,119724,11289,108,100,0,137,56,66
15100,371,54,69,308,0,229,0,0,40,0,38,0,0,1193,0,392,36,0,0,101,50,0,337,245,10158,0,0,0,35,18,652,0,63,0,565,0,0,1883,0,8773,37528,82,0,212,45,0,0
15104,9644,1603,439,14097,546,363,469,162,893,102,1570,298,1308,13533,5937,2456,638,73,24796,3232,2957,224,237,141,11873,1094,238,239,1469,20460,978,4500,0,125,1393,0,355,509,964,171,60,158976,2141,6640,78,6983,83
15108,1662,499,428,1740,0,137,151,0,109,94,281,0,502,1960,911,305,0,0,809,12481,3619,0,0,63,4244,0,0,105,2325,1078,117,73,0,0,577,0,0,232,581,102,0,2368,24983,8364,469,1475,34
15109,2394,369,415,1746,509,604,246,0,152,0,483,0,406,4222,2739,578,141,97,3475,11773,12344,39,0,224,5203,1160,25,152,6543,2278,1134,335,0,70,609,0,1224,133,992,0,157,13541,11413,117155,432,15674,0
15120,338,338,0,516,0,0,0,0,40,98,0,0,62,1187,217,202,769,2677,0,602,1286,0,0,64,1505,1687,0,0,150,1123,240,54,0,0,4738,0,853,45,206,97,0,59,727,486,46486,1145,0
15121,3617,1034,174,2768,765,1215,150,0,241,0,583,135,1237,3641,3635,1152,190,68,6677,2164,7750,28,356,0,1182,1303,308,26,784,4566,327,4023,83,134,468,0,554,468,7275,54,0,9940,4501,8052,487,157477,0
15122,456,747,435,780,1884,6270,79,426,512,3412,668,166,956,3395,2289,2391,0,0,0,0,162,4799,63,925,355,0,200,6736,0,389,2197,0,345,1985,126,153,0,0,0,87,0,143,46,0,0,0,108860
