origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
15013,18018,10880,9947,13028,9372,9851,9228,9316,10228,9228,9605,9653,11386,17495,20171,10047,9376,9299,309623,10054,12137,9228,9343,9344,10009,9571,9629,9350,9462,37304,10044,35769,9228,9289,9343,9336,9228,9332,9910,9250,9290,49927,9924,12203,9228,22335,9228
15020,11144,10459,9622,12886,9399,9789,9374,9228,9704,9257,9653,9228,11238,13979,12577,10489,9533,9228,9999,175382,12423,9320,9228,9228,28445,9291,9373,9292,21093,13689,9569,9283,9253,9228,10837,9228,9290,9266,9315,9766,9788,14747,22502,23513,9562,11706,9285
15024,11012,9712,9526,10936,9289,9563,9367,9228,9677,9228,9330,9385,10715,12501,11375,9765,9299,9526,11713,12251,115092,9228,9228,9505,11479,11694,9228,9228,10224,12455,9707,10228,9228,9228,9466,9228,13644,9307,16296,9274,9318,14436,17727,31080,10874,29981,9393
15025,9918,11673,9421,10049,11376,16347,9454,9545,10195,11616,9980,10174,10606,15307,11782,11939,9228,9228,9228,9320,9228,244683,9622,9557,9605,9304,9228,25863,9228,10170,11974,9228,12769,10365,9306,25623,9228,9228,9228,9395,9228,9584,9228,9287,9228,9312,18651
15029,10001,11234,9425,10071,11815,14646,9281,9276,9755,9949,9967,9430,12485,15274,11286,12181,9228,9228,9343,9228,9228,9681,141810,39995,10032,9228,9228,10720,9322,9522,13877,9228,9228,16221,9370,9289,9228,9228,9276,19091,9526,9400,9228,9228,9228,9321,9228
15031,9928,14421,9687,12667,13917,21067,9310,9228,10787,9405,11295,10099,13747,31189,15448,20410,9303,9355,9407,9228,9418,9521,39920,363002,11436,9228,9299,10567,9228,10567,42037,9228,9228,18715,9299,9482,9228,9258,9319,12791,9570,9836,9380,9401,9228,9443,10382
15033,21688,23342,11422,73185,14057,15322,10013,9228,13320,9511,12577,10324,21982,67592,30339,31254,13065,9398,10178,28592,11442,9605,10174,11461,1313574,9380,9577,9749,13893,15637,31357,9408,9228,9434,42658,9228,9422,12858,9466,15394,18787,28275,13382,17735,11377,11289,9505
15035,10171,9464,9320,9732,9367,9228,9330,9228,9519,9228,9455,9228,9378,10899,9561,9669,9615,9561,9978,9228,12471,9228,9228,9228,9471,98860,9275,9228,9228,10583,9537,9228,9228,9228,9557,9228,12306,9228,9987,9228,9228,10673,9325,10182,12732,11985,9228
15037,9701,9508,9871,9546,9493,9330,9289,9228,9906,9228,9228,9390,9740,10643,14089,9414,9228,9228,9624,9389,9228,9228,9228,9299,9545,9228,37125,9228,9325,44383,9335,9684,9228,9327,9255,9228,9228,9228,9228,9269,9228,9549,9228,9404,9228,9641,9387
15039,10622,12222,9914,11789,13159,21995,9853,9565,10158,9936,10171,9986,14292,23182,12921,14291,9228,9228,9350,9292,9228,25467,10410,10256,9822,9228,9228,380253,9305,10054,14554,9228,9829,16146,9228,10952,9228,9228,9228,10289,9337,9584,9228,9302,9228,9261,19004
15044,9475,10226,9547,11694,9559,9322,9316,9228,9505,9228,9228,9312,9732,10853,11122,9268,9228,9228,9462,21347,10388,9228,9228,9228,14240,9318,9228,9305,59146,10738,9491,9316,9228,9228,9707,9228,9228,9228,9393,9490,9330,10932,11917,23905,9505,10389,9228
15057,24800,15852,29635,18508,10334,13282,11297,9362,16225,9562,12019,9770,16105,28313,59394,12597,9443,9299,37119,13688,12017,10076,9522,10461,15200,10128,41547,10132,10593,533658,11507,20836,9228,9887,10203,9362,9612,9228,10007,9384,9299,40416,10869,17212,9889,17385,9945
15058,13485,22153,10576,44257,24563,57448,10446,9310,12565,10607,14362,11120,22076,62453,25648,48852,9497,9228,9820,9664,9707,11900,13915,41902,31249,9443,9372,13476,9491,11809,709928,9648,9228,23650,9802,9524,9228,9301,9295,11507,9937,10755,9337,9796,9388,9864,12192
15060,12897,9901,9553,11132,9341,9347,9325,9228,9480,9280,9705,9360,9539,11797,13917,9628,9339,9228,36628,9283,10507,9228,9228,9228,9360,9228,9537,9228,9378,21133,9720,218300,9228,9228,9228,9228,9228,9228,11167,9228,9228,20319,9228,9693,9310,20709,9228
15068,9271,9337,9228,9366,9228,9635,9228,9228,9289,9282,9228,9228,9522,9657,9271,9597,9228,9228,9228,9228,9228,12681,9228,9228,9228,9228,9228,9980,9228,9228,9228,9228,114247,9374,9228,12199,9228,9228,9228,9228,9228,9292,9228,9228,9228,9228,9522
15070,10586,11288,9637,10590,12629,26963,9679,9228,9771,10038,10255,9622,13246,17210,11365,13382,9228,9228,9289,9228,9228,10318,16204,18383,9691,9228,9327,16064,9228,10011,23445,9228,9374,187306,9253,9432,9228,9285,9228,11017,9364,9663,9323,9228,9228,9316,10774
15081,11232,10946,9463,15314,9959,11026,9451,9228,10080,9312,9539,9349,11572,18191,14869,11074,16288,9920,9457,10676,9581,9306,9228,9299,41605,9572,9228,9228,9707,10334,9887,9228,9228,9253,274240,9228,9228,11594,9244,10309,9569,10499,9803,10446,21680,9472,9303
15083,9278,9818,9228,9392,9711,10582,9396,9870,9560,10124,9390,9228,9849,9939,9727,9977,9228,9228,9336,9228,9228,25339,9289,9482,9228,9228,9228,10813,9228,9362,9620,9228,12320,9432,9228,61123,9228,9228,9228,9320,9228,9228,9228,9228,9228,9228,9999
15091,9672,9274,9278,9376,9228,9228,9228,9228,9290,9228,9228,9228,9228,9925,9521,9257,9228,9255,9249,9228,14466,9228,9228,9228,9484,12101,9228,9228,9228,9772,9228,9228,9228,9228,9228,9228,62287,9228,13734,9228,9228,9876,9605,10735,9548,11051,9310
15092,9851,9480,9297,11504,9520,9672,9228,9228,9228,9228,9444,9314,9385,10759,9901,9228,11047,9228,9444,9266,9307,9228,9228,9258,13348,9355,9228,9228,9228,9228,9301,9228,9269,9274,12221,9228,9228,146548,9228,15762,11138,9228,9228,9345,9568,9399,9228
15095,9920,9293,9260,9975,9301,9228,9228,9228,9228,9228,9228,9228,9322,9705,9716,9228,9266,9228,9771,9290,16366,9228,9276,9319,9428,10035,9228,9228,9393,10007,9228,11234,9228,9228,9340,9228,13609,9228,88064,9228,9228,10130,9308,10056,9680,16632,9228
15099,9637,9879,9228,10463,9393,10991,9374,9277,9409,9293,9576,9448,9523,12093,9584,10914,9367,9228,9250,9551,9328,9301,19763,12692,15093,9228,9269,10001,9490,9384,11269,9254,9228,11276,10259,9320,9228,15410,9228,272459,23937,9556,9328,9268,9419,9314,9300
15100,9403,9460,9298,9798,9339,9293,9228,9228,9439,9228,9303,9228,9363,10188,9353,9655,9266,9228,9290,9407,9318,9228,9526,9555,19392,9228,9228,9337,9330,9299,9937,9228,9228,9364,9569,9228,9228,10853,9228,23676,64851,9433,9228,9228,9228,9228,9228
15104,32572,13813,10539,52822,10311,10842,10049,9228,10890,9612,10651,9822,14432,27342,24473,11897,9693,9355,48565,14471,14395,9545,9354,9678,27377,10582,9549,9518,10811,39356,10649,20297,9292,9317,10645,9228,9670,9228,10348,9530,9433,316913,13177,30528,9461,22405,9580
15108,11177,9810,9686,10545,9381,9401,9274,9228,9336,9228,9449,9385,10068,11509,10455,9516,9228,9314,10084,22784,17814,9228,9228,9295,12938,9325,9228,9228,11834,11123,9414,9228,9228,9323,9803,9228,9543,9228,9308,9328,9228,13423,97118,24623,9461,13053,9228
15109,16135,10476,9266,13777,9945,10428,9320,9228,9616,9228,9622,9379,11042,16053,14700,10253,9228,9228,12717,23807,31078,9228,9228,9401,18204,10143,9474,9302,24418,17473,9796,9658,9228,9228,10430,9228,10802,9345,10243,9268,9228,31729,24502,242827,10374,23158,9380
15120,9755,9756,9228,9753,9348,9228,9228,9228,9279,9319,9228,9228,9299,10018,9491,9407,9920,12781,9228,9499,11385,9228,9228,9228,11253,12460,9228,9228,9505,9963,9297,9310,9228,9228,21843,9228,9681,9371,9720,9362,9228,9592,9426,10331,104013,10236,9228
15121,12746,10370,9851,13952,9599,10200,9602,9228,10214,9228,10051,9430,10457,14873,15522,9551,9228,9443,22432,11734,30424,9312,9321,9378,11414,11801,9717,9261,10300,17807,9864,20532,9228,9316,9472,9228,10918,9399,16533,9375,9228,22079,13107,23538,10255,290222,9314
15122,10214,11144,9599,10826,11692,17110,9581,9812,9965,12403,10406,9674,12144,16304,12005,13296,9228,9228,9228,9285,9393,18943,9228,10536,9505,9228,9387,18784,9228,9986,12186,9228,9472,10811,9303,9938,9310,9228,9228,9300,9228,9643,9228,9450,9228,9314,223896
