origen,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,13069,15010,15013,15020,15024,15025,15029,15031,15033,15035,15037,15039,15044,15057,15058,15060,15068,15070,15081,15083,15091,15092,15095,15099,15100,15104,15108,15109,15120,15121,15122
15029,1004,1206,292,1293,2510,7462,237,0,391,569,426,345,3387,8026,1664,3688,0,0,216,0,0,197,97948,31037,696,0,0,2499,0,321,5418,0,0,7531,0,0,0,210,72,14870,424,329,0,0,0,324,258
15031,1420,4731,444,2960,6507,11464,571,0,1377,401,1290,1141,3946,26389,5655,13823,321,0,252,387,518,583,30876,266106,3165,0,105,2543,0,1330,44891,0,0,10782,372,438,0,45,145,4273,285,472,0,178,127,0,1603
15033,10101,9241,1164,59888,6580,10307,2191,122,3299,561,3285,1265,11729,59469,17219,23659,4442,97,1973,15487,1768,393,771,2946,1104359,733,1189,1673,6047,4855,20936,468,258,586,31704,61,108,8182,642,8991,10556,20614,6443,8525,2823,2360,346
15035,866,215,0,474,0,313,0,0,0,0,0,0,0,1652,286,367,0,500,1171,0,2581,316,0,0,1056,58105,0,0,0,736,470,0,0,0,280,0,2099,0,686,36,0,1796,66,1469,4472,2712,0
15037,570,200,666,459,258,707,123,0,1136,0,124,0,404,1769,3950,0,0,0,372,0,0,0,0,105,1471,139,12635,101,0,20659,158,523,0,147,111,0,0,0,0,62,0,311,0,56,0,417,269
15039,1293,2198,756,3923,4843,13421,817,0,1115,967,1011,629,4648,14443,3725,5925,0,0,457,87,0,18684,1858,2514,1353,0,101,309929,0,926,5584,0,818,8707,350,2224,0,0,0,954,0,329,178,110,0,49,9657
15044,964,850,473,2348,118,744,285,0,369,0,124,124,496,1886,1698,0,118,0,356,11161,1501,0,0,0,6488,0,0,0,47379,1779,0,130,0,0,313,0,0,0,266,298,68,2106,3190,16627,271,957,0
15057,15023,4142,15917,7012,624,3904,2092,0,6757,281,3421,493,6744,22676,36068,2815,210,92,31255,4718,1737,748,321,1810,4436,924,19537,1019,1735,395565,1200,9535,0,1181,622,199,297,199,880,176,32,25347,1651,5933,468,8221,648
15058,4628,9257,1201,24156,14696,38447,841,0,2074,1256,4275,2808,12147,59881,14319,38732,521,0,675,654,402,5100,5843,43455,19826,470,158,4865,0,1831,611057,0,107,16483,1800,221,104,426,28,3230,1009,1624,80,1497,0,254,4325
15060,2942,335,389,2476,0,174,0,0,597,0,458,633,516,3488,4708,591,912,0,26973,0,685,0,0,0,700,0,79,72,0,9852,0,147010,0,0,0,0,0,0,2850,0,0,9053,57,809,67,8288,0
15068,0,115,0,0,0,364,0,0,0,81,0,0,315,588,0,465,0,0,0,0,0,2597,0,0,0,0,0,867,0,0,255,0,47997,0,0,1125,0,0,0,0,0,0,0,0,0,0,414
15070,1701,1543,283,1961,3200,17841,192,0,185,848,2475,169,3273,7789,3203,6429,164,0,0,0,0,1501,6268,11038,625,0,0,7807,0,1278,16679,0,0,144614,132,319,0,0,115,1858,0,751,0,237,0,359,2296
15081,1923,1172,0,6353,1349,2236,0,0,644,0,151,0,1541,9042,6131,2330,9166,864,0,1532,548,0,0,372,31840,258,151,113,313,398,1419,0,0,103,199255,0,0,4975,77,544,849,2018,277,1389,7957,893,262
15083,74,603,0,167,302,557,0,634,308,647,160,0,449,1419,228,1010,0,0,0,93,0,10801,0,438,61,0,0,2331,0,199,221,0,1281,319,0,31969,0,0,0,24,0,0,0,0,0,0,522
15091,406,44,0,212,0,0,96,0,0,0,212,0,0,743,148,67,0,0,44,0,5449,0,0,0,108,2178,0,0,0,297,0,0,0,0,0,0,30874,0,2544,270,0,362,68,1588,829,1030,0
15092,505,422,103,2665,213,645,0,0,0,0,0,0,82,852,202,0,2692,0,0,0,118,0,0,45,7766,0,0,0,0,47,426,0,61,0,5356,0,0,125705,0,6550,3247,103,252,220,0,683,0
15095,561,276,0,137,0,75,0,0,127,0,555,0,0,1358,270,0,0,0,592,68,5832,0,72,145,726,605,0,0,120,711,0,2705,0,0,24,0,2073,0,71822,0,0,1569,1016,1867,391,10168,0
15099,106,430,69,1500,1004,2992,901,73,0,925,712,73,464,2429,547,988,309,0,500,406,143,505,15640,4020,9058,36,62,974,298,58,3108,53,0,1775,883,24,270,7329,0,244598,13424,201,148,0,213,90,107
15100,483,67,104,415,0,350,0,0,127,0,58,0,0,1786,0,663,57,0,0,144,81,0,424,264,11648,0,0,0,68,32,912,0,72,0,849,0,0,2914,0,13504,57250,127,0,334,72,0,0
15104,19561,2811,707,36782,835,1153,760,211,1916,123,2708,479,2585,20640,9987,3129,833,106,37448,4724,5922,343,329,319,19773,1796,344,283,1703,26529,1513,8466,0,239,2233,0,577,619,1821,241,127,257390,3511,18641,128,12710,223
15108,2026,744,656,2418,0,176,302,0,159,128,460,0,788,4096,1895,499,0,0,1333,13301,6615,0,0,126,6370,0,0,178,3926,1871,240,130,0,0,754,0,0,328,1016,148,0,3844,59854,16221,1092,3071,64
15109,4058,600,642,2951,763,893,468,0,242,0,884,0,934,6534,3267,1262,342,115,3494,17239,16753,110,0,468,8334,1469,56,318,17302,6013,2187,573,0,122,992,0,1804,220,1292,0,334,20719,16041,168263,695,17903,0
15120,488,668,0,626,0,0,0,0,76,135,0,0,105,1634,461,266,1679,4611,0,863,2112,0,0,127,2041,3135,0,0,211,1861,390,67,0,0,8228,0,1210,85,450,171,0,100,962,874,76790,1734,0
15121,4232,1812,360,5647,674,1257,221,0,383,0,779,241,1351,5406,4747,1318,98,80,11956,3285,18202,71,324,0,2682,2276,417,49,825,7764,524,7911,128,338,833,0,1030,810,10740,90,0,14264,2986,17933,979,261827,0
15122,641,1483,659,1088,2364,10817,104,766,950,3300,1125,308,1951,7579,3771,4242,0,0,0,0,302,9201,107,1860,346,0,269,10149,0,979,4587,0,494,2839,262,243,0,0,0,107,0,125,64,0,0,0,172324
