region,17-03-2020,18-03-2020,19-03-2020,20-03-2020,21-03-2020,22-03-2020,23-03-2020,24-03-2020,25-03-2020,26-03-2020,27-03-2020,28-03-2020,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020,05-04-2020,06-04-2020,07-04-2020,08-04-2020,09-04-2020,10-04-2020,11-04-2020,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020,19-04-2020,20-04-2020,21-04-2020,22-04-2020,23-04-2020,24-04-2020,25-04-2020,26-04-2020,27-04-2020,28-04-2020,29-04-2020,30-04-2020,01-05-2020,02-05-2020,03-05-2020,04-05-2020,05-05-2020,06-05-2020,07-05-2020,08-05-2020,09-05-2020,10-05-2020,11-05-2020,12-05-2020,13-05-2020,14-05-2020,15-05-2020,16-05-2020,17-05-2020,18-05-2020,19-05-2020,20-05-2020,21-05-2020,22-05-2020,23-05-2020,24-05-2020,25-05-2020,26-05-2020,27-05-2020,28-05-2020,29-05-2020,30-05-2020,31-05-2020,01-06-2020,02-06-2020,03-06-2020,04-06-2020,05-06-2020,06-06-2020,07-06-2020,08-06-2020,09-06-2020,10-06-2020,11-06-2020,12-06-2020,13-06-2020,14-06-2020,15-06-2020,16-06-2020,17-06-2020,18-06-2020,19-06-2020,20-06-2020,21-06-2020,22-06-2020,23-06-2020,24-06-2020,25-06-2020,26-06-2020,27-06-2020,28-06-2020,29-06-2020,30-06-2020,01-07-2020,02-07-2020,03-07-2020,04-07-2020,05-07-2020,06-07-2020,07-07-2020,08-07-2020,09-07-2020,10-07-2020,11-07-2020,12-07-2020,13-07-2020,14-07-2020,15-07-2020,16-07-2020,17-07-2020,18-07-2020,19-07-2020,20-07-2020,21-07-2020,22-07-2020,23-07-2020,24-07-2020,25-07-2020,26-07-2020,27-07-2020,28-07-2020,29-07-2020,30-07-2020,31-07-2020,01-08-2020,02-08-2020,03-08-2020,04-08-2020,05-08-2020,06-08-2020,07-08-2020,08-08-2020,09-08-2020,10-08-2020,11-08-2020,12-08-2020,13-08-2020,14-08-2020,15-08-2020,16-08-2020,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020,24-08-2020,25-08-2020,26-08-2020,27-08-2020,28-08-2020,29-08-2020,30-08-2020,31-08-2020,01-09-2020,02-09-2020,03-09-2020,04-09-2020,05-09-2020,06-09-2020,07-09-2020,08-09-2020,09-09-2020,10-09-2020,11-09-2020,12-09-2020,13-09-2020,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020,21-09-2020,22-09-2020,23-09-2020,24-09-2020,25-09-2020,26-09-2020,27-09-2020,28-09-2020,29-09-2020,30-09-2020,01-10-2020,02-10-2020,03-10-2020,04-10-2020,05-10-2020,06-10-2020,07-10-2020,08-10-2020,09-10-2020,10-10-2020,11-10-2020,12-10-2020,13-10-2020,14-10-2020,15-10-2020,16-10-2020,17-10-2020,18-10-2020,19-10-2020,20-10-2020,21-10-2020,22-10-2020,23-10-2020,24-10-2020,25-10-2020,26-10-2020,27-10-2020,28-10-2020,29-10-2020,30-10-2020,31-10-2020,01-11-2020,02-11-2020,03-11-2020,04-11-2020,05-11-2020,06-11-2020,07-11-2020,08-11-2020,09-11-2020,10-11-2020,11-11-2020,12-11-2020,13-11-2020,14-11-2020,15-11-2020,16-11-2020,17-11-2020,18-11-2020,19-11-2020,20-11-2020,21-11-2020,22-11-2020,23-11-2020,24-11-2020,25-11-2020,26-11-2020,27-11-2020,28-11-2020,29-11-2020,30-11-2020,01-12-2020,02-12-2020,03-12-2020,04-12-2020,05-12-2020,06-12-2020,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020,14-12-2020,15-12-2020,16-12-2020,17-12-2020,18-12-2020,19-12-2020,20-12-2020,21-12-2020,22-12-2020,23-12-2020,24-12-2020,25-12-2020,26-12-2020,27-12-2020,28-12-2020,29-12-2020,30-12-2020,31-12-2020,01-01-2021,02-01-2021,03-01-2021,04-01-2021,05-01-2021,06-01-2021,07-01-2021,08-01-2021,09-01-2021,10-01-2021,11-01-2021,12-01-2021,13-01-2021,14-01-2021,15-01-2021,16-01-2021,17-01-2021,18-01-2021,19-01-2021,20-01-2021,21-01-2021,22-01-2021,23-01-2021,24-01-2021,25-01-2021,26-01-2021,27-01-2021,28-01-2021,29-01-2021,30-01-2021,31-01-2021,01-02-2021,02-02-2021,03-02-2021,04-02-2021,05-02-2021,06-02-2021,07-02-2021,08-02-2021,09-02-2021,10-02-2021,11-02-2021,12-02-2021,13-02-2021,14-02-2021,15-02-2021,16-02-2021,17-02-2021,18-02-2021,19-02-2021,20-02-2021,21-02-2021,22-02-2021,23-02-2021,24-02-2021,25-02-2021,26-02-2021,27-02-2021,28-02-2021,01-03-2021,02-03-2021,03-03-2021,04-03-2021,05-03-2021,06-03-2021,07-03-2021,08-03-2021,09-03-2021,10-03-2021,11-03-2021,12-03-2021,13-03-2021,14-03-2021,15-03-2021,16-03-2021,17-03-2021,18-03-2021,19-03-2021,20-03-2021,21-03-2021,22-03-2021,23-03-2021,24-03-2021,25-03-2021,26-03-2021,27-03-2021,28-03-2021,29-03-2021,30-03-2021,31-03-2021,01-04-2021,02-04-2021,03-04-2021,04-04-2021,05-04-2021,06-04-2021,07-04-2021,08-04-2021,09-04-2021,10-04-2021,11-04-2021,12-04-2021,13-04-2021,14-04-2021,15-04-2021,16-04-2021,17-04-2021,18-04-2021,19-04-2021,20-04-2021,21-04-2021,22-04-2021,23-04-2021,24-04-2021,25-04-2021,26-04-2021,27-04-2021,28-04-2021,29-04-2021,30-04-2021,01-05-2021,02-05-2021,03-05-2021,04-05-2021,05-05-2021,06-05-2021,07-05-2021,08-05-2021,09-05-2021,10-05-2021,11-05-2021,12-05-2021,13-05-2021,14-05-2021,15-05-2021,16-05-2021,17-05-2021,18-05-2021,19-05-2021,20-05-2021,21-05-2021,22-05-2021,23-05-2021,24-05-2021,25-05-2021,26-05-2021,27-05-2021,28-05-2021,29-05-2021,30-05-2021,31-05-2021,01-06-2021,02-06-2021,03-06-2021,04-06-2021,05-06-2021,06-06-2021,07-06-2021,08-06-2021,09-06-2021,10-06-2021,11-06-2021,12-06-2021,13-06-2021,14-06-2021,15-06-2021,16-06-2021,17-06-2021,18-06-2021,19-06-2021,20-06-2021,21-06-2021,22-06-2021,23-06-2021,24-06-2021,25-06-2021,26-06-2021,27-06-2021,28-06-2021,29-06-2021,30-06-2021,01-07-2021,02-07-2021,03-07-2021,04-07-2021,05-07-2021,06-07-2021,07-07-2021,08-07-2021,09-07-2021,10-07-2021,11-07-2021,12-07-2021,13-07-2021,14-07-2021,15-07-2021,16-07-2021,17-07-2021,18-07-2021,19-07-2021,20-07-2021,21-07-2021,22-07-2021,23-07-2021,24-07-2021,25-07-2021,26-07-2021,27-07-2021,28-07-2021,29-07-2021,30-07-2021,31-07-2021,01-08-2021,02-08-2021,03-08-2021,04-08-2021,05-08-2021,06-08-2021,07-08-2021,08-08-2021,09-08-2021,10-08-2021,11-08-2021,12-08-2021,13-08-2021,14-08-2021,15-08-2021,16-08-2021,17-08-2021,18-08-2021,19-08-2021,20-08-2021,21-08-2021,22-08-2021,23-08-2021,24-08-2021,25-08-2021,26-08-2021,27-08-2021,28-08-2021,29-08-2021,30-08-2021,31-08-2021,01-09-2021,02-09-2021,03-09-2021,04-09-2021,05-09-2021,06-09-2021,07-09-2021,08-09-2021,09-09-2021,10-09-2021,11-09-2021,12-09-2021,13-09-2021,14-09-2021,15-09-2021,16-09-2021,17-09-2021,18-09-2021,19-09-2021,20-09-2021,21-09-2021,22-09-2021,23-09-2021,24-09-2021,25-09-2021,26-09-2021,27-09-2021,28-09-2021,29-09-2021,30-09-2021,01-10-2021,02-10-2021,03-10-2021,04-10-2021,05-10-2021,06-10-2021,07-10-2021,08-10-2021,09-10-2021,10-10-2021,11-10-2021,12-10-2021,13-10-2021,14-10-2021,15-10-2021,16-10-2021,17-10-2021,18-10-2021,19-10-2021,20-10-2021,21-10-2021,22-10-2021,23-10-2021,24-10-2021,25-10-2021,26-10-2021,27-10-2021,28-10-2021,29-10-2021,30-10-2021,31-10-2021,01-11-2021,02-11-2021,03-11-2021,04-11-2021,05-11-2021,06-11-2021,07-11-2021,08-11-2021,09-11-2021,10-11-2021,11-11-2021,12-11-2021,13-11-2021,14-11-2021,15-11-2021,16-11-2021,17-11-2021,18-11-2021,19-11-2021,20-11-2021,21-11-2021,22-11-2021,23-11-2021,24-11-2021,25-11-2021,26-11-2021,27-11-2021,28-11-2021,29-11-2021,30-11-2021,01-12-2021,02-12-2021,03-12-2021,04-12-2021,05-12-2021,06-12-2021,07-12-2021,08-12-2021,09-12-2021,10-12-2021,11-12-2021,12-12-2021,13-12-2021,14-12-2021,15-12-2021,16-12-2021,17-12-2021,18-12-2021,19-12-2021,20-12-2021,21-12-2021,22-12-2021,23-12-2021,24-12-2021,25-12-2021,26-12-2021,27-12-2021,28-12-2021,29-12-2021,30-12-2021,31-12-2021,01-01-2022,02-01-2022,03-01-2022,04-01-2022,05-01-2022,06-01-2022,07-01-2022,08-01-2022,09-01-2022,10-01-2022,11-01-2022,12-01-2022,13-01-2022,14-01-2022,15-01-2022,16-01-2022,17-01-2022,18-01-2022,19-01-2022,20-01-2022,21-01-2022,22-01-2022,23-01-2022,24-01-2022,25-01-2022,26-01-2022,27-01-2022,28-01-2022,29-01-2022,30-01-2022,31-01-2022,01-02-2022,02-02-2022,03-02-2022,04-02-2022,05-02-2022,06-02-2022,07-02-2022,08-02-2022,09-02-2022,10-02-2022,11-02-2022,12-02-2022,13-02-2022,14-02-2022,15-02-2022,16-02-2022,17-02-2022,18-02-2022,19-02-2022,20-02-2022,21-02-2022,22-02-2022,23-02-2022,24-02-2022,25-02-2022,26-02-2022,27-02-2022,28-02-2022,01-03-2022,02-03-2022,03-03-2022,04-03-2022,05-03-2022,06-03-2022,07-03-2022,08-03-2022,09-03-2022,10-03-2022,11-03-2022,12-03-2022,13-03-2022,14-03-2022,15-03-2022,16-03-2022,17-03-2022,18-03-2022,19-03-2022,20-03-2022,21-03-2022,22-03-2022,23-03-2022,24-03-2022,25-03-2022,26-03-2022,27-03-2022,28-03-2022,29-03-2022,30-03-2022,31-03-2022,01-04-2022,02-04-2022,03-04-2022,04-04-2022,05-04-2022,06-04-2022,07-04-2022,08-04-2022,09-04-2022,10-04-2022,11-04-2022,12-04-2022,13-04-2022,14-04-2022,15-04-2022,16-04-2022,17-04-2022,18-04-2022,19-04-2022,20-04-2022,21-04-2022,22-04-2022,23-04-2022,24-04-2022,25-04-2022,26-04-2022,27-04-2022,28-04-2022,29-04-2022,30-04-2022,01-05-2022,02-05-2022,03-05-2022,04-05-2022,05-05-2022,06-05-2022,07-05-2022,08-05-2022,09-05-2022,10-05-2022,11-05-2022,12-05-2022,13-05-2022,14-05-2022,15-05-2022,16-05-2022,17-05-2022,18-05-2022,19-05-2022,20-05-2022,21-05-2022,22-05-2022,23-05-2022,24-05-2022,25-05-2022,26-05-2022,27-05-2022,28-05-2022,29-05-2022,30-05-2022,31-05-2022,01-06-2022,02-06-2022,03-06-2022,04-06-2022,05-06-2022,06-06-2022,07-06-2022,08-06-2022,09-06-2022,10-06-2022,11-06-2022,12-06-2022,13-06-2022,14-06-2022,15-06-2022,16-06-2022,17-06-2022,18-06-2022,19-06-2022,20-06-2022,21-06-2022,22-06-2022,23-06-2022,24-06-2022,25-06-2022,26-06-2022,27-06-2022,28-06-2022,29-06-2022,30-06-2022,01-07-2022,02-07-2022,03-07-2022,04-07-2022,05-07-2022,06-07-2022,07-07-2022,08-07-2022,09-07-2022,10-07-2022,11-07-2022,12-07-2022,13-07-2022,14-07-2022,15-07-2022,16-07-2022,17-07-2022,18-07-2022,19-07-2022,20-07-2022,21-07-2022,22-07-2022,23-07-2022,24-07-2022,25-07-2022,26-07-2022,27-07-2022,28-07-2022,29-07-2022,30-07-2022,31-07-2022,01-08-2022,02-08-2022,03-08-2022,04-08-2022,05-08-2022,06-08-2022,07-08-2022,08-08-2022,09-08-2022,10-08-2022,11-08-2022,12-08-2022,13-08-2022,14-08-2022,15-08-2022,16-08-2022,17-08-2022,18-08-2022,19-08-2022,20-08-2022,21-08-2022,22-08-2022,23-08-2022,24-08-2022,25-08-2022,26-08-2022,27-08-2022,28-08-2022,29-08-2022,30-08-2022,31-08-2022,01-09-2022,02-09-2022,03-09-2022,04-09-2022,05-09-2022,06-09-2022,07-09-2022,08-09-2022,09-09-2022,10-09-2022,11-09-2022,12-09-2022,13-09-2022,14-09-2022,15-09-2022,16-09-2022,17-09-2022,18-09-2022,19-09-2022,20-09-2022,21-09-2022,22-09-2022,23-09-2022,24-09-2022,25-09-2022,26-09-2022,27-09-2022,28-09-2022,29-09-2022,30-09-2022,01-10-2022,02-10-2022,03-10-2022,04-10-2022,05-10-2022,06-10-2022,07-10-2022,08-10-2022,09-10-2022,10-10-2022,11-10-2022,12-10-2022,13-10-2022,14-10-2022,15-10-2022,16-10-2022,17-10-2022,18-10-2022,19-10-2022,20-10-2022,21-10-2022,22-10-2022,23-10-2022,24-10-2022,25-10-2022,26-10-2022,27-10-2022,28-10-2022,29-10-2022,30-10-2022,31-10-2022,01-11-2022,02-11-2022,03-11-2022,04-11-2022,05-11-2022,06-11-2022,07-11-2022,08-11-2022,09-11-2022,10-11-2022,11-11-2022,12-11-2022,13-11-2022,14-11-2022,15-11-2022,16-11-2022,17-11-2022,18-11-2022,19-11-2022,20-11-2022,21-11-2022,22-11-2022,23-11-2022,24-11-2022,25-11-2022,26-11-2022,27-11-2022,28-11-2022,29-11-2022,30-11-2022,01-12-2022,02-12-2022,03-12-2022,04-12-2022,05-12-2022,06-12-2022,07-12-2022,08-12-2022,09-12-2022,10-12-2022,11-12-2022,12-12-2022,13-12-2022,14-12-2022,15-12-2022,16-12-2022,17-12-2022,18-12-2022,19-12-2022,20-12-2022,21-12-2022,22-12-2022,23-12-2022,24-12-2022,25-12-2022,26-12-2022,27-12-2022,28-12-2022,29-12-2022,30-12-2022,31-12-2022,01-01-2023,02-01-2023,03-01-2023,04-01-2023,05-01-2023,06-01-2023,07-01-2023,08-01-2023,09-01-2023,10-01-2023,11-01-2023,12-01-2023,13-01-2023,14-01-2023,15-01-2023,16-01-2023,17-01-2023,18-01-2023,19-01-2023,20-01-2023,21-01-2023,22-01-2023,23-01-2023,24-01-2023,25-01-2023,26-01-2023,27-01-2023,28-01-2023,29-01-2023,30-01-2023,31-01-2023,01-02-2023,02-02-2023,03-02-2023,04-02-2023,05-02-2023,06-02-2023,07-02-2023,08-02-2023,09-02-2023,10-02-2023,11-02-2023,12-02-2023,13-02-2023,14-02-2023,15-02-2023,16-02-2023,17-02-2023,18-02-2023,19-02-2023,20-02-2023,21-02-2023,22-02-2023,23-02-2023,24-02-2023,25-02-2023
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,3,3,2,0,5,5,2,5,13,13,5,9,9,11,6,10,13,17,21,19,19,25,31,31,41,39,33,44,52,43,43,48,59,50,51,41,39,35,61,50,61,56,59,63,52,65,71,49,47,67,60,51,51,63,52,49,57,48,46,58,56,47,57,49,38,47,41,51,37,48,48,50,45,41,31,51,46,39,38,21,36,26,30,18,23,10,39,19,21,24,27,19,30,32,29,31,26,14,24,26,20,28,21,23,26,17,21,18,22,20,20,17,19,12,25,16,16,16,11,18,14,22,21,21,21,24,17,12,22,16,16,13,17,15,19,16,10,17,14,11,14,15,16,19,17,23,16,14,16,18,15,15,14,13,16,15,16,16,18,10,15,17,21,22,22,22,26,14,18,23,11,15,13,19,11,18,20,14,20,12,15,15,14,24,11,17,19,19,12,20,14,22,16,16,17,23,12,12,10,21,16,12,23,21,20,16,20,19,19,19,12,15,8,19,22,12,24,20,29,14,16,14,20,24,26,25,18,23,18,14,27,33,26,21,24,34,23,34,29,33,31,21,30,42,32,26,34,27,31,46,32,30,44,48,40,39,58,48,48,53,43,48,51,54,55,53,54,48,54,68,55,67,75,55,63,66,66,67,63,61,61,62,66,72,64,61,61,63,68,70,68,69,80,88,76,87,82,74,83,88,82,67,59,58,77,71,54,68,62,54,49,57,60,54,45,37,54,46,46,45,60,54,37,38,45,45,49,41,43,37,31,37,33,29,35,38,36,43,30,30,34,27,34,30,25,28,34,26,25,25,22,37,26,20,24,25,24,25,23,19,32,23,26,16,19,20,21,22,13,16,27,21,19,12,20,19,17,17,16,14,21,8,12,14,15,18,18,14,8,13,8,17,7,11,8,6,12,6,8,4,9,2,6,11,4,7,3,8,6,5,5,8,3,3,3,2,1,4,5,2,2,4,1,2,2,2,1,1,4,0,2,1,5,1,2,2,1,2,1,1,2,3,2,0,2,4,1,5,2,0,5,2,1,2,4,6,2,4,4,9,8,5,5,11,7,4,4,10,14,14,6,10,16,10,17,19,15,12,11,27,16,16,20,30,15,27,19,32,20,17,27,19,19,33,16,25,24,17,27,20,33,26,21,30,16,19,16,27,32,25,20,24,8,13,15,24,16,20,16,20,16,28,17,11,17,15,15,13,12,24,14,11,14,13,10,10,6,13,11,5,10,5,9,9,9,4,8,7,5,10,6,9,5,6,11,5,1,8,7,4,6,2,1,3,2,5,4,6,4,3,9,8,2,1,1,6,3,1,3,1,2,3,7,2,1,1,2,0,0,1,2,2,4,1,4,5,2,4,2,2,3,1,1,5,2,0,2,3,4,1,2,0,2,3,1,4,0,1,1,2,3,3,0,1,3,2,2,3,1,5,0,3,1,1,3,1,0,0,1,0,2,4,0,2,1,2,1,3,6,8,5,8,6,6,16,13,19,12,14,13,12,22,27,20,28,19,14,34,22,14,24,29,12,16,14,21,17,15,12,17,12,8,9,14,14,9,18,11,11,3,7,4,3,7,4,7,6,2,1,2,6,2,2,1,2,1,3,0,1,3,3,2,1,2,1,3,2,1,0,2,0,0,0,1,1,0,0,2,0,1,0,0,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,1,1,1,2,0,2,2,0,1,1,4,1,4,1,4,3,5,1,0,3,1,2,4,6,1,1,5,5,4,3,5,6,5,9,3,6,2,0,3,2,4,1,4,1,2,7,6,3,3,3,1,1,4,4,4,2,2,1,1,2,2,4,0,0,2,1,1,3,2,1,1,2,1,1,2,0,2,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,2,1,2,3,0,1,2,1,2,2,3,2,2,3,0,1,1,3,1,9,4,3,1,4,1,4,4,4,3,2,3,3,2,2,4,1,3,4,2,3,0,1,2,1,5,1,0,2,2,3,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,2,5,2,3,1,4,3,2,3,7,10,10,9,14,9,8,5,13,15,17,11,17,16,25,23,25,27,25,29,36,25,31,30,50,45,37,31,48,42,40,41,44,57,48,50,66,54,47,49,45,62,52,51,62,59,74,63,54,50,43,64,54,46,66,44,48,66,49,65,56,59,56,56,39,60,54,48,56,50,38,37,44,53,32,32,29,39,31,37,59,39,51,44,29,32,27,50,41,31,30,32,47,34,29,39,40,38,31,26,44,26,27,29,24,31,29,29,29,26,26,31,25,23,29,26,34,29,26,20,26,22,29,20,19,21,22,33,24,29,29,23,21,25,22,34,20,21,13,29,21,22,19,17,20,22,20,27,29,20,21,14,24,20,26,27,18,13,26,29,22,20,15,28,24,30,30,31,20,20,16,21,17,19,15,16,21,21,25,21,22,19,19,28,18,25,14,24,21,19,22,18,24,20,26,21,30,18,12,39,24,28,26,21,21,23,21,19,29,26,20,37,30,26,29,29,27,32,28,27,41,36,28,23,33,36,33,26,33,31,42,41,39,31,27,50,45,38,34,43,46,53,46,41,64,42,66,37,57,63,59,48,54,67,70,75,53,63,69,65,77,70,90,79,76,63,75,80,80,85,92,81,89,84,85,97,94,96,82,104,107,104,98,102,107,114,115,108,112,93,100,109,87,95,103,98,96,96,98,79,71,60,77,83,71,68,65,82,58,42,64,62,63,71,47,58,47,68,50,49,44,41,37,42,52,41,53,37,45,34,38,40,42,29,51,34,34,36,32,39,30,35,27,41,21,29,27,32,20,17,28,30,32,25,33,26,27,29,26,24,19,13,28,21,21,15,17,18,27,23,22,22,19,13,16,19,16,14,8,17,18,11,9,23,5,7,15,10,7,5,8,5,6,6,11,8,9,11,6,7,9,4,7,4,9,7,5,7,8,8,5,3,6,7,4,3,4,4,7,2,0,6,2,3,3,6,5,6,2,4,3,1,4,4,4,5,6,3,2,2,5,8,3,4,4,4,5,6,5,3,5,6,8,10,6,1,8,6,10,9,10,15,10,13,13,18,22,18,23,20,18,22,24,22,18,22,26,32,30,33,25,34,39,31,33,33,40,37,46,45,32,33,29,40,34,44,34,38,29,30,50,24,35,41,28,43,38,35,29,18,18,32,23,21,29,17,24,13,23,18,19,23,22,20,19,15,15,15,19,19,20,18,17,10,13,14,13,17,12,10,11,14,18,6,11,5,5,14,7,4,6,9,4,7,9,7,6,5,9,11,3,5,4,5,5,2,3,4,4,3,3,1,7,1,3,1,9,5,6,4,0,4,4,2,7,0,4,6,2,2,1,2,4,4,1,2,1,2,4,5,9,2,2,4,5,0,2,6,3,5,6,2,7,4,3,3,1,3,5,1,3,3,0,3,3,2,2,3,1,0,4,1,2,6,2,4,2,3,4,2,6,5,8,7,11,7,14,15,21,14,16,14,19,15,24,25,25,35,33,18,27,23,17,27,24,25,16,26,29,19,22,18,18,17,29,24,14,21,10,12,18,15,10,16,17,10,10,7,13,8,5,4,7,6,4,2,6,5,4,4,4,2,1,1,3,1,3,6,1,1,2,1,1,1,1,1,3,0,1,2,3,1,2,1,2,2,1,0,1,1,1,0,0,0,0,0,3,2,0,1,1,1,2,1,0,0,2,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,2,2,0,1,0,2,1,1,1,2,1,1,1,2,2,5,2,4,2,2,3,5,2,2,8,5,6,5,8,7,6,7,1,4,4,7,5,6,6,4,6,9,5,10,1,5,2,5,5,4,2,6,1,2,2,2,3,1,2,1,0,2,2,3,3,3,4,0,2,0,2,3,0,0,2,4,2,0,1,0,0,1,2,2,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,1,1,0,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,2,2,0,1,3,0,1,2,1,2,6,3,0,4,3,3,4,2,2,3,1,2,3,5,5,2,5,5,1,2,1,2,3,6,2,1,2,5,1,2,2,1,1,1,4,3,1,2,2,0,1,2,3,1,1,1,3,1,1,3,2,2,0,5,2,1,1,1,0,0,0,0
2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,3,1,3,1,3,3,2,3,1,4,6,3,4,3,6,5,6,9,14,12,15,22,17,24,17,26,42,32,44,20,31,23,27,36,16,27,22,30,36,27,27,28,42,27,33,31,31,34,36,36,26,37,43,25,29,29,35,40,31,24,33,23,37,24,31,29,29,28,25,30,35,32,25,19,26,18,23,31,20,21,18,20,12,18,17,23,12,11,14,25,18,13,16,13,17,10,19,22,17,12,17,13,12,16,21,11,13,17,13,12,14,12,11,12,19,17,12,14,8,9,14,13,20,11,14,12,12,11,12,19,9,16,17,15,17,11,11,14,14,15,15,9,11,8,12,8,8,16,12,8,17,12,7,12,9,8,16,8,6,11,9,16,7,7,9,6,6,9,13,8,12,8,13,8,5,11,13,3,8,9,7,4,13,6,9,11,5,6,4,12,12,10,11,10,10,8,7,10,9,10,8,9,11,6,10,5,7,9,10,8,6,7,8,10,11,8,7,8,6,8,21,9,11,11,6,7,11,7,12,9,8,10,7,20,8,10,10,19,22,13,12,18,17,11,16,15,18,12,14,16,20,15,20,26,21,23,31,26,21,24,31,31,28,35,26,29,30,31,23,33,32,34,30,31,31,41,51,38,38,34,40,42,29,44,46,48,45,43,46,47,39,48,48,29,29,42,53,52,42,45,42,44,40,37,49,39,42,35,26,32,29,44,32,18,23,28,35,36,27,21,20,23,31,23,27,29,22,29,14,29,19,27,21,17,18,19,23,17,15,27,14,25,23,15,12,26,16,15,12,9,11,13,22,17,13,14,12,9,11,9,13,8,16,7,14,10,11,7,11,10,6,10,12,10,13,7,2,7,5,8,7,10,4,7,9,6,6,5,6,5,8,6,9,1,2,3,0,3,4,2,3,4,6,2,4,3,4,0,1,2,3,2,1,4,4,0,1,4,5,3,0,0,3,4,1,1,0,1,2,1,1,1,0,1,3,2,2,1,3,2,1,2,1,0,1,2,0,0,4,2,2,2,3,4,4,3,3,3,5,2,3,2,6,7,9,9,3,5,9,4,7,7,10,8,11,5,12,11,15,13,14,26,18,17,18,20,18,15,13,17,18,28,16,23,18,38,17,19,24,29,24,18,20,20,18,20,20,30,25,20,16,21,11,19,15,17,15,14,14,17,12,20,8,19,12,13,9,11,8,14,13,9,11,7,8,15,9,5,7,9,10,9,9,6,8,4,6,8,6,9,5,3,3,7,6,7,8,6,3,4,3,9,3,4,2,3,2,1,0,3,1,1,4,2,0,6,3,3,3,4,0,1,2,0,5,2,2,2,1,1,0,1,2,0,0,4,1,0,1,1,3,1,1,1,0,2,0,0,0,1,3,2,2,1,2,1,2,0,2,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,3,1,0,1,3,5,1,4,2,2,3,1,8,8,6,6,5,7,15,5,2,7,11,12,11,10,13,11,12,11,7,5,7,8,5,5,7,11,6,3,4,7,5,5,8,8,5,5,4,3,7,3,4,3,1,2,3,3,2,2,0,1,2,1,3,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,2,1,2,2,0,2,1,3,1,1,4,3,2,1,4,1,3,2,1,1,1,3,2,1,2,0,0,0,0,0,1,2,1,2,1,5,1,4,2,3,0,0,1,1,1,1,1,1,1,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,1,1,1,3,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0
